id,age,sex,childadult,season,Protein(g),fat(g),carbohydrate(g),Calcium(g),Iron(g),Zinc(g),VitaminA(mcg),FoodWeight(g),Folate(mcg),Energy(Kcal),VitaminA(RE),VitaminC(mcg),SpeciesCount,ddscount10,ddscount21,ddscount27,VitA_NAR,VitC_NAR,simpson,entropy,dissimilarity,zsimpson,zentropy,zdds,zdissimilarity,zMAR,zddscount10,zspeciescount,zfd,Zn_NAR,Ca_NAR,Fe_NAR,Folate_NAR,Mean_NAR,meanprob,fd
1584,12,female,child,lean & wet,37.08833334,6.474435594,330.3238433,2175.984515,120.9065373,8.774011605,0,510.5177041,83.30346544,1530.315231,27.85418983,6.987323164,4.0,4,4,6,0.14660101,0.53748637,0.94515508,2.9375134,0.1606027,0.95816636,0.86238575,-0.48061368,-1.6978172,0.046333842,-0.37469098,-0.33598816,-1.5080284,1.0,1.0,1.0,0.69419557,0.7297138,0.055793107,0.20688145
1586,12,male,child,lean & wet,55.94876701,72.14442676,268.595747,930.8263153,8.450840311,6.370698436,0,1049.325405,255.1890004,2007.372077,1225.27484,80.13587571,7.0,5,5,7,1.0,1.0,0.92948401,2.7224677,0.32988542,0.70243818,0.41456071,-0.086337522,-0.64731526,0.83194572,0.16562116,-0.30127978,-0.92862737,0.93686742,1.0,0.18357971,1.0,0.85340786,0.16638866,0.28594846
1588,12,male,child,lean & wet,173.2258474,84.98863501,511.4855983,322.4662311,21.22736182,21.19505867,0,1537.527472,206.2695283,3502.742556,1579.186629,67.00775853,10.0,5,9,12,1.0,1.0,0.92593318,2.88449,0.36248755,0.64449406,0.75196654,0.17681059,-0.44499928,0.9822678,0.19196999,0.16766307,0.78591329,1.0,0.64493245,0.61752331,1.0,0.87707597,0.13966447,0.51992041
1590,12,female,child,lean & wet,50.5838821,92.16639225,340.9442138,587.8884381,9.140498199,8.52192752,0,1104.933867,265.6729774,2394.216436,1167.613002,232.5762613,8.0,5,8,11,1.0,1.0,0.96597439,3.4905937,0.18799682,1.2979059,2.0141561,-0.035789296,-1.5278201,0.90917921,0.20801702,-0.14825532,0.22114867,1.0,1.0,0.19340943,1.0,0.86556822,0.16111855,0.44285074
1591,19,female,adult,lean & wet,82.7810389,27.28016079,465.1407594,222.2290183,12.11552361,17.54628558,0,1010.364134,76.49805254,2433.272292,336.2867869,18.58753881,6.0,4,4,5,1.0,0.56325877,0.71163964,1.5382044,0.621158,-2.8524518,-2.0516257,0.056882441,1.1602077,-1.2201566,-0.22481458,-0.48790312,-0.36264542,1.0,0.27778628,0.10173292,0.23905641,0.53030574,0.076116361,0.36318424
1592,12,male,child,lean & wet,73.60455017,18.29111279,447.4449721,3809.618976,213.7750194,13.85039611,0,740.450367,149.8820864,2249.812255,80.21665959,13.53723332,4.0,3,4,5,0.42219293,1.0,0.80073965,1.739678,0.38487118,-1.3984747,-1.6320641,-0.47267041,-0.30609527,1.1513561,-1.1946557,-0.70557517,-1.424915,1.0,1.0,1.0,1.0,0.9036988,0.1028415,0.21822339
1593,19,female,adult,lean & wet,68.90431561,30.40199969,556.7956306,267.02975,17.21570594,11.26601332,0,760.421051,224.5065194,2757.328309,90.39742665,0.154167996,1.0,1,1,2,0.33480528,0.004671758,0.74621391,1.378703,0.061531007,-2.2882521,-2.3837819,-1.1478503,-2.3126173,-1.9393971,-2.2851202,-1.123565,-1.9535053,1.0,0.33378717,0.12752375,0.70158285,0.41706181,0.054496173,0.14609019
1594,12,female,child,lean & wet,41.92936877,20.40800061,343.7317388,82.66665,7.531976933,8.946279432,0,473.157898,59.90125331,1708.075382,11.01642995,0.147316095,1.0,1,1,2,0.057981212,0.011332007,0.83221114,1.8389859,0.18872391,-0.88490766,-1.4252589,-1.1478503,-1.5233082,-2.593478,-2.6115661,-1.6050928,-1.9535053,1.0,0.1653333,0.15063953,0.4991771,0.3140772,0.055291802,0.14609019
1595,22,female,adult,lean & wet,170.5105679,78.68626979,592.8682883,485.4111343,25.31109812,26.93088552,0,1952.422306,276.8134142,3756.259856,1452.279155,52.67496415,11.0,5,7,8,1.0,1.0,0.90604877,2.6617746,0.44218227,0.32001069,0.28816962,-0.17479692,0.049554776,0.42531615,0.11292353,0.34680158,-0.11563923,1.0,0.6067639,0.26450002,0.86504191,0.78938431,0.11359297,0.39689153
1596,12,female,child,lean & wet,81.3376885,43.27135836,354.171486,203.8367725,10.56494472,12.23251564,0,948.943606,191.8086831,2130.58712,412.9120172,30.6077873,11.0,5,8,9,1.0,1.0,0.86958909,2.2713838,0.47801664,-0.27495611,-0.52480567,0.006982277,0.27192879,0.36698815,0.22835645,0.41958711,-0.16307457,1.0,0.40767354,0.27353004,1.0,0.7802006,0.13865308,0.39041835
1597,22,female,adult,lean & wet,92.27751818,44.62599072,467.7146219,327.9503727,14.01814038,20.00732394,0,1398.936123,298.7426678,2635.529223,586.6798578,126.4111493,10.0,6,7,8,1.0,1.0,0.94362754,3.1313207,0.24374704,0.9332391,1.2659827,0.22084016,-1.1818562,0.13678224,0.48516804,0.11778481,-0.18571447,1.0,0.40993798,0.12022009,0.93357086,0.74395484,0.1159237,0.38732883
1598,12,male,child,lean & wet,48.67301064,22.44666076,342.0866321,2522.784918,119.2850612,9.950453833,0,852.4127003,90.43439047,1762.330819,132.2704088,42.18741295,6.0,5,6,7,0.69616002,1.0,0.90013707,2.3961413,0.28938121,0.22354056,-0.26500249,-0.18743397,-0.89866853,1.1805581,0.24843174,-0.54889101,-1.1989037,1.0,1.0,1.0,0.75361991,0.90829664,0.087968878,0.24906564
1600,12,female,child,lean & wet,59.58489767,23.50712769,364.371281,1153.62452,58.72167154,12.37795917,0,702.6909263,89.58749632,1906.870335,427.0906107,15.88846934,5.0,5,5,7,1.0,1.0,0.86443442,2.1700962,0.25101078,-0.35907251,-0.73573351,-0.31380454,-1.1367803,1.4947147,0.20120919,-0.61772203,-1.0455356,1.0,1.0,1.0,0.74656248,0.95776039,0.11164901,0.26999477
1602,12,female,child,lean & wet,54.4351741,26.48203107,390.9290683,691.4050768,10.25400174,10.94938135,0,1611.352385,236.3659915,2014.650022,291.3326233,275.1997034,11.0,5,7,8,1.0,1.0,0.93714154,2.8303645,0.35262972,0.82739747,0.63925201,0.40903509,-0.50617313,0.93870038,0.18971151,0.36683899,1.7426567,1.0,1.0,0.22129773,1.0,0.87021631,0.16477506,0.65048081
1603,23,female,adult,lean & wet,57.22648899,14.51881945,784.6781988,221.947946,11.5348403,15.17597623,0,1336.579651,101.360941,2075.420834,639.1293298,31.5678488,4.0,2,2,3,1.0,0.9566015,0.88726115,2.2881317,0.30525362,0.013425154,-0.48992863,-0.035789311,-0.80017054,-0.7310549,-1.018188,-0.7598502,-0.71829486,1.0,0.27743495,0.093097582,0.31675294,0.60731447,0.080423862,0.31465113
1604,12,female,child,lean & wet,45.18829943,20.30658121,352.7620746,2527.209133,79.24062105,9.877273448,0,1003.110241,91.48495751,1619.192894,194.9132604,38.8802831,4.0,3,4,4,1.0,1.0,0.90155762,2.370522,0.17613167,0.24672191,-0.31835371,-0.24430074,-1.6014506,1.5114526,-1.3653207,-0.82317102,-1.5197018,1.0,1.0,1.0,0.76237464,0.96039575,0.099024974,0.20528845
1606,12,male,child,lean & wet,53.88426796,29.51726518,161.7761103,363.0768872,5.442165858,6.699611016,0,676.2779341,95.29086248,1125.896915,431.5331331,12.51878708,9.0,5,8,11,1.0,0.96298361,0.92769182,2.7767551,0.3102181,0.67319232,0.52761239,0.006982279,-0.76936299,0.29614785,0.18683711,-0.011359544,-0.36174697,0.98523694,0.72615379,0.14581618,0.79409051,0.76904684,0.094455361,0.36330685
1607,21,female,adult,lean & wet,93.42520257,43.30439613,594.8887644,326.5625428,15.69540977,21.85846052,0,1154.618637,401.8095328,3144.84847,1980.786778,96.52647297,4.0,3,3,4,1.0,1.0,0.81937772,1.9665773,0.47816503,-1.0943296,-1.1595544,-0.51238686,0.27284962,0.21550046,-0.73517269,-0.86840022,-1.1405768,1.0,0.40820318,0.1298907,1.0,0.75634897,0.13763098,0.25702512
1608,12,female,child,lean & wet,58.13551674,42.70647151,355.6178799,130.4347371,9.506942579,12.19095206,0,642.9865789,140.8759017,2029.870567,473.9406139,25.1461525,4.0,3,4,6,1.0,1.0,0.85436612,2.1699524,0.38809779,-0.52337188,-0.7360329,-0.84203351,-0.28607222,0.14758684,-1.0502467,-0.97695023,-1.1461847,1.0,0.26086947,0.21306649,1.0,0.74565601,0.13633631,0.25625986
1609,20,female,adult,lean & wet,126.5775312,38.06629865,616.1680902,548.9532342,19.84772859,25.72514027,0,1510.777368,304.7068643,3306.810114,1101.222904,126.8865582,9.0,5,5,6,1.0,1.0,0.831357,2.0471456,0.62724835,-0.89884585,-0.99177372,-0.00489872,1.198002,0.51232946,0.12934875,-0.010548148,0.80812013,1.0,0.68619156,0.18010662,0.95220894,0.80308449,0.12006626,0.52295083
1610,12,female,child,lean & wet,65.55873797,26.20457244,374.2457144,301.0126975,14.37931752,9.067284586,0,637.7744442,224.0463937,1995.058961,344.8246188,0.171428591,4.0,3,3,5,1.0,0.013186814,0.85221642,1.9811603,0.24468079,-0.55845171,-1.1291858,-0.52231598,-1.1760617,-0.40178332,-0.6068092,-0.78397238,-1.3691018,1.0,0.60202539,0.33973593,1.0,0.65915805,0.1114231,0.22583984
1611,19,female,adult,lean & wet,57.17386401,16.61964432,373.6592257,223.7171705,9.569497904,12.63477882,0,867.2667932,173.3199398,1870.730001,576.6245732,45.81240556,7.0,5,6,7,1.0,1.0,0.8699075,2.3750079,0.42837045,-0.26976019,-0.30901209,0.043643627,-0.036155984,-0.45904607,0.12296117,-0.35149309,-1.0076996,1.0,0.27964646,0.07958129,0.54162478,0.65014207,0.10361405,0.27515799
1612,12,male,child,lean & wet,71.92143564,44.19664639,239.3978877,704.6233337,7.894874792,8.512867764,0,747.9593798,70.05024997,1564.18365,568.9053597,9.947473106,8.0,6,8,10,1.0,0.76519024,0.90613735,2.5593383,0.37937477,0.32145604,0.074849613,0.065307155,-0.34020385,0.23052718,0.6698069,-0.18726988,-0.72318137,1.0,1.0,0.20334706,0.5837521,0.75871491,0.11031117,0.3139843
1613,21,female,adult,lean & wet,72.37532005,25.86329227,411.363956,322.5853713,11.92892197,12.56775051,0,951.0213211,304.8304651,2157.135184,1399.78718,180.7756178,5.0,4,4,5,1.0,1.0,0.91515398,2.8043883,0.34100127,0.46859384,0.58515751,-0.25202337,-0.57833469,0.12456712,-0.18884425,-0.54359537,-0.75156057,1.0,0.40323171,0.096362382,0.95259517,0.74203157,0.11577038,0.31011158
1614,12,male,child,lean & wet,85.89652561,31.7420926,669.243012,278.3314732,12.56692807,16.3533268,0,1069.989804,138.1531245,3300.788454,354.8357684,22.96229663,6.0,4,5,7,1.0,1.0,0.84537941,2.1351624,0.66818196,-0.67002136,-0.80848193,-0.20687561,1.4520199,0.51510471,-0.28414065,-0.49806777,-0.76402807,1.0,0.55666292,0.26446584,1.0,0.80352145,0.13580801,0.30841023
1616,12,female,child,lean & wet,32.13058495,18.83105664,199.6642747,1175.086566,66.22143631,5.771043389,0,340.1292307,84.43187996,1096.956024,30.14136095,5.456538466,5.0,4,4,6,0.15863875,0.41973373,0.92134506,2.5934601,0.23204108,0.56962281,0.14590696,-0.2211328,-1.2544988,-0.21579106,-0.39342552,-0.35390323,-1.2574849,0.84868288,1.0,1.0,0.70359898,0.68844241,0.055844486,0.24107145
1617,20,female,adult,lean & wet,71.72140573,12.83285377,587.9717993,294.9689222,14.21773381,19.90085511,0,1212.400149,143.4410016,2750.005718,467.0098075,109.259223,9.0,4,4,5,1.0,1.0,0.82689559,2.1371243,0.68234771,-0.97164923,-0.80439627,0.3348977,1.539927,-0.43636325,-0.14753458,-0.010041025,0.44433412,1.0,0.36871114,0.10531654,0.44825312,0.65371346,0.10888523,0.47330737
1618,12,female,child,lean & wet,52.18171106,21.87537431,321.7436387,834.4879714,42.61821068,10.34017733,0,661.833519,87.40793072,1683.331151,95.18091216,35.18385587,7.0,4,6,7,0.50095218,1.0,0.89837515,2.4207644,0.29301429,0.19478881,-0.21372563,-0.44211927,-0.87612307,0.80441087,-0.45462504,-0.34510231,-0.85691702,1.0,1.0,0.86508358,0.7283994,0.84907252,0.084834389,0.29573429
1620,12,male,child,lean & wet,17.11072209,8.025879971,115.0008841,59.88026,2.575827461,3.133541776,0,184.7894735,10.94380261,608.7448836,1.59299023,0.020555793,2.0,2,2,4,0.008384159,0.001581215,0.83758527,2.0240309,0.30306268,-0.79720998,-1.0399092,-0.70302588,-0.81376672,-3.8094327,-1.103037,-0.78738803,-1.7103097,0.46081495,0.11976052,0.054016549,0.091198355,0.12262596,0.011980005,0.17927746
1622,12,female,child,lean & wet,39.451787,8.675905396,346.7575266,109.7241428,5.997666646,10.50670873,0,502.8828413,93.45456986,1622.920403,397.6331462,19.31360998,3.0,2,2,4,1.0,1.0,0.70289111,1.3240891,0.66925472,-2.9952145,-2.4975135,-0.36940759,1.4586771,-0.22898552,-1.0027609,-1.0753337,-1.2726035,1.0,0.21944828,0.11995333,0.77878809,0.68636495,0.11078823,0.23900832
1623,21,female,adult,lean & wet,151.591951,23.36358102,358.0898027,375.3291672,15.12310002,17.57220875,0,1238.67786,159.7782388,2243.186701,223.7573344,47.83706105,9.0,5,7,8,0.82873088,1.0,0.90426296,2.4977889,0.32357547,0.29086888,-0.053324901,-0.20259845,-0.68647242,-0.40901881,0.18599169,-0.011550461,-0.82877958,1.0,0.46916145,0.1509136,0.49930701,0.65801883,0.087530486,0.29957402
1624,12,male,child,lean & wet,29.37851768,5.17585105,269.9003322,2584.186221,143.4407797,6.721735592,0,405.1961437,87.80823403,1242.464031,30.75283585,10.07498243,4.0,3,3,5,0.16185702,0.77499866,0.88018596,2.1523609,0.25047615,-0.10203123,-0.77266651,-0.63153625,-1.140098,0.341454,-0.86884046,-0.38485917,-1.5011284,0.98849052,1.0,1.0,0.73173529,0.77618027,0.056090221,0.20782304
1625,19,female,adult,lean & wet,62.93130788,12.66974473,359.9806456,353.6226436,14.05598038,19.35886799,0,1339.633258,204.665689,1792.641888,737.9717882,55.11135784,7.0,5,5,6,1.0,1.0,0.81335467,1.972702,0.66402769,-1.1926166,-1.1467998,0.24222594,1.4262402,-0.15263069,0.10060459,-0.28758526,-0.18892132,1.0,0.44202831,0.10871336,0.63958025,0.69838697,0.10889325,0.38689122
1628,12,male,child,lean & wet,59.86377498,29.31432936,154.8741241,638.7498659,3.717226728,7.810143796,0,851.0106273,101.6824603,1119.138444,170.0017762,55.58427741,6.0,4,5,6,0.89474618,1.0,0.79691696,1.8223665,0.51789391,-1.4608551,-1.4598683,-0.28600302,0.51939142,0.53370887,-0.43713948,-0.71152538,-0.87224019,1.0,1.0,0.096604072,0.84735382,0.80645066,0.11344254,0.29364324
1630,12,female,child,lean & wet,26.75593614,10.73187782,107.384457,627.5041201,27.28604016,4.297202864,0,318.0719286,29.55649638,632.2610879,69.21127739,2.825885345,5.0,3,4,6,0.36426988,0.2173758,0.88544625,2.2101505,0.22490229,-0.016191294,-0.65232182,-0.63815564,-1.2987993,-1.3920087,-0.7447204,-0.51476836,-1.1571524,0.63194162,1.0,0.55959511,0.24630414,0.50324774,0.080523789,0.25476316
1631,21,female,adult,lean & wet,49.13236881,19.66397932,772.8418112,205.9690578,9.28235837,12.89586057,0,1178.810742,149.3637243,1772.838734,748.0188831,33.37967944,7.0,4,4,5,1.0,1.0,0.82913327,1.9574572,0.65506941,-0.93513376,-1.1785467,-0.035789303,1.3706486,-0.56763148,-0.19075178,-0.36601761,-0.08240585,1.0,0.25746131,0.074049219,0.46676165,0.63304538,0.079500459,0.40142667
1632,12,female,child,lean & wet,30.72224597,19.28158048,173.5983643,520.8040557,7.128541035,4.811810459,0,748.2025991,61.93234654,987.3344101,109.5333799,3.332803249,3.0,3,3,4,0.57649148,0.25636947,0.87243742,2.2141054,0.28749973,-0.22847573,-0.64408588,-0.76557928,-0.91034424,-1.1969017,-0.99296051,-0.9217146,-1.5197018,0.70761919,1.0,0.14722002,0.51610291,0.5339672,0.073348634,0.20528845
1634,12,male,child,lean & wet,15.28424568,4.984000067,120.7006318,33.4375871,2.180953808,3.541294711,0,174.7894742,11.89599219,585.8260366,0.762822002,0.023981716,2.0,2,2,3,0.004014853,0.001844747,0.69931513,1.521417,0.54190004,-3.0535691,-2.086585,-0.70302588,0.66836399,-3.8074267,-1.2255967,-0.87487561,-1.7103097,0.52077866,0.066875175,0.045004107,0.099133268,0.1229418,0.019650118,0.17927746
1635,21,female,adult,lean & wet,65.58767858,12.26229944,571.8233715,186.3144308,10.59283213,18.03584034,0,964.9871574,121.9291419,2659.157855,226.0536388,66.30625847,8.0,3,3,4,0.83723569,1.0,0.73162317,1.5405834,0.73573911,-2.5263507,-2.0466716,0.010546565,1.871253,-0.85200834,-0.43115389,-0.2028757,0.601179,1.0,0.23289303,0.078465424,0.38102856,0.58827043,0.084940933,0.49471095
1636,12,female,child,lean & wet,57.79381275,35.802023,257.7234808,216.6180588,7.591999232,8.406639544,0,498.4815836,22.48487526,1647.709315,1.477223726,0.604682122,2.0,2,2,3,0.007774862,0.046514008,0.88342738,2.2228184,0.17789222,-0.049136173,-0.62594134,-0.67125273,-1.5905253,-2.6385796,-1.5442518,-1.181082,-1.7103097,1.0,0.43323612,0.16695704,0.18737397,0.30697599,0.05534834,0.17927746
1638,12,female,child,lean & wet,67.22669883,34.105396,223.7826756,659.8828223,8.195563106,10.99675124,0,909.2729996,251.2566856,1467.110939,1331.972718,153.9579977,8.0,5,6,9,1.0,1.0,0.89707816,2.5576625,0.5228436,0.17362379,0.071359724,-0.12846103,0.55010724,0.92893195,0.15176922,-0.16604596,0.1460059,1.0,1.0,0.21206979,1.0,0.86867827,0.16486306,0.4325965
1640,12,female,child,lean & wet,74.01477331,40.53512803,226.9265852,1679.190412,76.56069059,9.16264231,0,790.4527647,162.5196109,1567.342223,1507.105784,6.848298081,11.0,5,8,9,1.0,0.52679217,0.91850954,2.5965679,0.36667299,0.52335155,0.15237881,-0.36940759,-0.41902611,1.2620789,0.22584705,0.41102409,1.461677,1.0,1.0,1.0,1.0,0.92113203,0.11104739,0.61213738
1642,12,female,child,lean & wet,44.51646355,42.32990174,164.8608178,720.3462584,4.887071834,4.143379118,0,1079.638809,119.8620719,1251.76966,146.1268367,5.110836977,4.0,3,4,5,0.76908863,0.3931413,0.88694239,2.2718332,0.32237893,0.008223382,-0.52386975,-0.70302588,-0.6938976,-0.48710901,-1.0502467,-0.97695023,-1.3932831,0.60932046,1.0,0.10394037,0.99885058,0.64572358,0.099331729,0.22253998
1643,20,female,adult,lean & wet,206.3007209,30.35836631,393.9491706,354.3617662,15.28111634,18.79447819,0,1534.439961,211.0378056,2662.776284,1184.79885,67.65182084,7.0,5,5,6,1.0,1.0,0.87309015,2.2527206,0.5385955,-0.21782416,-0.56367105,-0.007987778,0.64785731,-0.11030647,0.16641361,-0.33299345,-0.10170918,1.0,0.44295222,0.12786011,0.65949315,0.70505089,0.11000931,0.39879248
1644,12,female,child,lean & wet,113.8529114,14.48877689,208.3971664,118.6203889,7.361458932,5.334035557,0,495.3099556,620.1939712,1419.836303,127.2811241,5.714554832,5.0,5,6,8,0.66990066,0.43958116,0.89360577,2.3594499,0.2617453,0.11695968,-0.34141108,-0.38330835,-1.0701661,-1.109497,0.19457592,-0.69691718,-1.3624308,0.78441697,0.23724078,0.15523444,1.0,0.54772902,0.086466551,0.22675018
1647,20,female,adult,lean & wet,279.1803344,104.9544019,513.9847649,1372.725051,40.9382758,26.2421065,0,2720.570786,619.3286498,4114.430931,3770.2759,216.6359897,15.0,7,10,12,1.0,1.0,0.96413261,3.4306359,0.38076338,1.2678508,1.8892962,0.24222594,-0.33158669,1.1358085,0.8434701,0.91894931,0.055817761,1.0,1.0,0.40750501,1.0,0.90125084,0.13888888,0.42028913
1648,12,female,child,lean & wet,39.58526646,17.64549745,130.8876055,1013.507741,41.5598852,4.591525554,0,541.0873032,65.96578316,839.235401,89.36676543,12.12391585,6.0,5,6,8,0.4703514,0.9326089,0.89287418,2.2622983,0.1614738,0.10502128,-0.54372573,-0.34469512,-1.6924115,0.1637129,0.25869751,-0.31048381,-1.7103097,0.67522436,1.0,0.86127084,0.54971486,0.74819505,0.061716769,0.17927746
1649,22,female,adult,lean & wet,114.2094745,30.26023418,467.020471,574.0541116,18.89480202,15.57233186,0,1334.32412,436.3550119,2592.358757,980.2335079,82.32145171,9.0,3,4,5,1.0,1.0,0.96254098,3.3309758,0.29233369,1.2418779,1.6817575,-0.12846105,-0.88034654,0.60248524,-0.21004933,-0.008696501,0.34105805,1.0,0.71756762,0.1861093,1.0,0.81727946,0.13921636,0.45921397
1650,12,female,child,lean & wet,58.21411729,26.90788262,380.5528539,302.5889197,11.99576521,9.902682813,0,804.2972035,193.0961869,1995.142921,769.0870563,18.22156051,7.0,4,5,7,1.0,1.0,0.82958627,2.0245798,0.59278685,-0.92774153,-1.0387663,0.47746962,0.98414755,0.61239642,-0.30997163,-0.36601761,-0.61059749,1.0,0.60517782,0.30786198,1.0,0.81883997,0.1392829,0.32934788
1652,12,male,child,lean & wet,125.3636637,57.66241248,440.862613,388.1180206,14.19150379,20.2087504,0,1406.873801,222.3793067,2782.306197,528.791467,115.3350929,8.0,5,7,10,1.0,1.0,0.89137352,2.4674671,0.51406908,0.080532685,-0.11646906,-0.18743397,0.49565601,0.87395799,0.15809293,-0.17521083,-1.1054262,1.0,0.77623606,0.38390008,1.0,0.86002266,0.1422669,0.2618219
1653,22,female,adult,lean & wet,111.0832385,34.46272226,431.486876,1044.300087,26.04539845,19.38441077,0,2320.018931,558.5427157,2467.373895,2350.521827,432.9179642,18.0,6,9,10,1.0,1.0,0.95898098,3.4060752,0.33918026,1.183784,1.8381494,0.11139524,-0.58963519,0.94651508,0.40974927,1.6081822,1.8971252,1.0,1.0,0.22868019,1.0,0.87144673,0.16646437,0.67156011
1654,12,male,child,lean & wet,126.8057473,74.36105515,459.2931812,3528.688087,157.2088433,19.45472802,0,2144.563782,500.5558789,3007.70586,2566.037179,202.8651849,14.0,7,11,13,1.0,1.0,0.95528173,3.2001278,0.31033066,1.123418,1.4092712,0.024648799,-0.76866448,1.762989,1.392331,0.9169659,0.69691694,1.0,1.0,1.0,1.0,1.0,0.13888888,0.50777566
1656,12,female,child,lean & wet,82.47886648,13.42811481,718.752757,5752.213016,292.3806067,19.38672153,0,1376.844454,275.8956883,3204.536569,1.024825662,16.63161453,4.0,4,4,6,0.005393819,1.0,0.89972389,2.3578889,0.20746784,0.2167981,-0.34466165,-0.5300386,-1.4069906,0.71015716,-0.39342552,-0.58797932,-1.6037942,1.0,1.0,1.0,1.0,0.83423233,0.11111367,0.19381292
1657,23,female,adult,lean & wet,179.7461714,119.6076119,631.4764547,581.6499446,23.83716087,28.98835773,0,1560.834333,461.3350778,4320.516871,1555.335856,73.48250147,12.0,6,7,8,1.0,1.0,0.86476785,2.313041,0.47346553,-0.35363147,-0.43805596,-0.05564753,0.24368638,0.66623539,0.77129275,0.66229492,1.0224522,1.0,0.7270624,0.23683886,1.0,0.82731688,0.13929151,0.5521993
1658,12,female,child,lean & wet,37.2862873,30.79937188,179.1264827,702.5531898,3.910413128,5.872102921,0,790.4079585,73.59503855,1137.259581,335.4460984,6.568252943,10.0,5,6,8,1.0,0.50525022,0.8583616,2.1915329,0.6302827,-0.4581717,-0.69109237,-0.41806024,1.216832,-0.25896969,0.20235895,0.18778263,0.14431971,0.86354452,1.0,0.10777692,0.61329198,0.68164396,0.10489018,0.4323664
1660,12,male,child,lean & wet,28.60299639,18.79180704,117.1197747,429.7262257,9.882547351,4.304127727,0,460.7065545,51.18560032,749.6022556,499.0034735,4.339704865,6.0,5,6,8,1.0,0.33382344,0.85961664,2.3688722,0.49750578,-0.43769142,-0.32178947,-0.10529311,0.39287072,-0.90153474,0.24090351,-0.40658593,-0.91350883,0.63295996,0.85945243,0.23005259,0.42654666,0.58047253,0.089685678,0.28801158
1661,21,female,adult,lean & wet,84.02608805,15.23471778,614.4814235,251.4810503,11.86113257,18.93931131,0,1027.739391,130.601164,2924.058642,467.7124831,60.04365712,9.0,5,6,7,1.0,1.0,0.77605808,1.8864498,0.67907286,-1.8012404,-1.3264171,-0.07054121,1.5196046,-0.54962432,0.11497667,-0.008925356,0.19701913,1.0,0.31435132,0.092803709,0.40812865,0.63588059,0.10694096,0.43955794
1662,12,male,child,lean & wet,54.30581322,17.8978668,180.3202864,283.3480228,14.55349385,9.444839721,0,554.2003337,61.39551738,1097.527072,177.9439931,39.77375906,6.0,4,6,8,0.93654734,1.0,0.93719387,2.8277867,0.20174676,0.82825142,0.63388383,-0.23039997,-1.4424934,0.001489153,-0.26228368,-0.3842237,-0.31245115,1.0,0.56669605,0.32104546,0.51162928,0.72265303,0.094912477,0.37003392
1663,12,male,child,lean & wet,113.0409224,63.88944063,699.1925607,4112.101358,34.95425216,21.04235085,0,1760.470715,101.181624,2990.115207,433.606671,39.7379788,9.0,4,9,10,1.0,1.0,0.89636004,2.4453743,0.38867122,0.1619052,-0.16247657,0.10321832,-0.28251377,1.3449973,-0.43199664,-0.012600503,-0.27831015,1.0,1.0,0.76194477,0.84318018,0.93418747,0.11402267,0.37469292
1664,12,male,child,lean & wet,57.68895673,18.31231292,298.7810952,279.4160349,7.792102058,9.360159504,0,605.4143383,41.3628795,1589.116829,93.88044784,1.963510559,5.0,4,5,6,0.49410763,0.15103927,0.80508131,1.7495114,0.39886066,-1.3276254,-1.6115866,-0.51238686,-0.21928209,-1.6669717,-0.40799683,-0.88082588,-1.3105205,1.0,0.55883205,0.2110604,0.34469065,0.45995501,0.056701008,0.23383403
1665,23,female,adult,lean & wet,104.7009593,36.53007833,592.7269545,341.6185823,19.71424734,23.00803354,0,1430.948778,239.5005202,3113.63236,1033.978179,48.90377832,8.0,5,6,7,1.0,1.0,0.82391775,2.0110328,0.59151864,-1.0202432,-1.0669773,0.019813746,0.97627753,-0.006017014,0.16641361,-0.2028757,-0.4559902,1.0,0.42702323,0.15336479,0.74843913,0.72147119,0.1112191,0.35044611
1666,12,female,child,lean & wet,67.31835766,37.57062698,229.4142659,1318.195376,60.25005241,9.553878393,0,842.9877784,112.3868439,1525.448569,316.2098462,17.99625992,7.0,6,7,10,1.0,1.0,0.9299109,2.7402544,0.21937957,0.70940435,0.45160097,-0.39934769,-1.3330711,1.6958321,0.79158992,-0.30272132,-0.75512034,1.0,1.0,1.0,0.93655705,0.9894262,0.11933812,0.3096258
1667,20,female,adult,lean & wet,90.6554265,25.83057917,626.9076662,337.3077833,15.27983304,21.15664826,0,1146.66759,224.8451787,3100.093498,1404.865073,116.6084137,6.0,4,4,5,1.0,1.0,0.76985937,1.7893502,0.67388469,-1.9023939,-1.5286237,-0.26746866,1.4874088,-0.084208652,-0.15737021,-0.42691523,-0.031892739,1.0,0.42163473,0.13068394,0.70264119,0.70915997,0.11004093,0.40831986
1669,22,female,adult,lean & wet,62.12647683,14.84075131,500.9452976,299.1916866,12.46503478,19.55448938,0,1268.090453,249.2241651,2379.406888,716.5892156,66.8224477,7.0,4,4,5,1.0,1.0,0.83789068,2.0770235,0.55223262,-0.79222608,-0.92955405,0.18044478,0.73248392,-0.094594173,-0.26228368,-0.38344702,-0.75749117,1.0,0.37398961,0.092333585,0.77882552,0.70752478,0.10731924,0.30930227
